pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
389.00,131.00,classic_dlx_m,1.00,1/9/2025,17:16:40,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
390.00,132.00,classic_dlx_m,1.00,1/9/2025,19:08:02,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
391.00,132.00,pepperoni_m,1.00,1/9/2025,19:06:37,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
392.00,132.00,mexicana_m,1.00,1/9/2025,20:25:07,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
393.00,132.00,pepperoni_m,1.00,1/9/2025,19:46:54,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
394.00,132.00,bbq_ckn_s,1.00,1/9/2025,11:01:52,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
395.00,132.00,pepperoni_m,1.00,1/9/2025,20:56:54,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
396.00,132.00,mexicana_m,1.00,1/9/2025,13:32:55,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
397.00,132.00,bbq_ckn_s,1.00,1/9/2025,11:01:13,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
398.00,133.00,hawaiian_m,1.00,1/9/2025,11:59:20,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
399.00,133.00,thai_ckn_l,1.00,1/9/2025,14:47:52,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
400.00,134.00,thai_ckn_l,1.00,1/9/2025,22:43:58,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
401.00,134.00,five_cheese_l,1.00,1/9/2025,16:57:21,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
402.00,134.00,classic_dlx_m,1.00,1/9/2025,15:26:39,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
403.00,135.00,mexicana_m,1.00,1/9/2025,19:29:35,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
404.00,135.00,five_cheese_l,1.00,1/9/2025,14:34:32,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
405.00,135.00,five_cheese_l,1.00,1/9/2025,14:28:13,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
406.00,135.00,mexicana_m,1.00,1/9/2025,13:53:18,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
407.00,136.00,thai_ckn_l,1.00,1/9/2025,11:05:53,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
408.00,137.00,hawaiian_m,1.00,1/9/2025,13:05:44,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
409.00,137.00,hawaiian_m,1.00,1/9/2025,11:15:16,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
410.00,138.00,bbq_ckn_s,1.00,1/9/2025,15:27:45,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
411.00,138.00,pepperoni_m,1.00,1/9/2025,21:55:50,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
412.00,139.00,mexicana_m,1.00,1/9/2025,13:05:52,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
413.00,139.00,ital_supr_m,1.00,1/9/2025,17:19:34,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
414.00,139.00,thai_ckn_l,1.00,1/9/2025,22:11:48,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
415.00,139.00,bbq_ckn_s,1.00,1/9/2025,17:57:22,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
416.00,139.00,hawaiian_m,1.00,1/9/2025,18:19:06,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
417.00,139.00,bbq_ckn_s,1.00,1/9/2025,15:07:36,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
418.00,139.00,mexicana_m,1.00,1/9/2025,16:21:17,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
419.00,139.00,pepperoni_m,1.00,1/9/2025,18:51:33,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
420.00,139.00,ital_supr_m,1.00,1/9/2025,20:04:42,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
421.00,140.00,mexicana_m,1.00,1/9/2025,21:39:33,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
422.00,141.00,thai_ckn_l,1.00,1/9/2025,11:04:33,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
423.00,141.00,classic_dlx_m,1.00,1/9/2025,21:37:08,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
424.00,142.00,bbq_ckn_s,1.00,1/9/2025,16:47:13,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
425.00,143.00,ital_supr_m,1.00,1/10/2025,21:44:20,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
426.00,143.00,classic_dlx_m,1.00,1/10/2025,13:19:47,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
427.00,144.00,pepperoni_m,1.00,1/10/2025,11:44:11,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
428.00,144.00,pepperoni_m,1.00,1/10/2025,18:56:37,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
429.00,144.00,five_cheese_l,1.00,1/10/2025,20:36:12,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
430.00,144.00,ital_supr_m,1.00,1/10/2025,16:33:13,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
431.00,145.00,five_cheese_l,1.00,1/10/2025,22:10:54,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
432.00,145.00,five_cheese_l,1.00,1/10/2025,15:57:04,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
433.00,145.00,thai_ckn_l,1.00,1/10/2025,13:48:13,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
434.00,145.00,pepperoni_m,1.00,1/10/2025,19:11:31,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
435.00,145.00,thai_ckn_l,1.00,1/10/2025,21:21:32,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
436.00,145.00,pepperoni_m,1.00,1/10/2025,16:23:35,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
437.00,146.00,bbq_ckn_s,1.00,1/10/2025,22:02:22,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
438.00,146.00,bbq_ckn_s,1.00,1/10/2025,21:16:40,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
439.00,146.00,classic_dlx_m,1.00,1/10/2025,14:58:11,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
440.00,146.00,pepperoni_m,1.00,1/10/2025,13:13:59,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
441.00,146.00,mexicana_m,1.00,1/10/2025,13:53:11,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
442.00,147.00,ital_supr_m,1.00,1/10/2025,13:36:44,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
443.00,147.00,five_cheese_l,1.00,1/10/2025,19:20:55,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
444.00,147.00,ital_supr_m,1.00,1/10/2025,12:26:20,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
445.00,147.00,thai_ckn_l,1.00,1/10/2025,21:16:09,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
446.00,147.00,five_cheese_l,1.00,1/10/2025,22:15:47,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
447.00,147.00,mexicana_m,1.00,1/10/2025,12:20:02,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
448.00,147.00,mexicana_m,1.00,1/10/2025,18:34:12,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
449.00,148.00,thai_ckn_l,1.00,1/10/2025,22:01:28,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
450.00,149.00,mexicana_m,1.00,1/10/2025,20:27:40,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
451.00,149.00,five_cheese_l,1.00,1/10/2025,13:44:06,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
452.00,149.00,five_cheese_l,1.00,1/10/2025,17:13:15,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
453.00,149.00,mexicana_m,1.00,1/10/2025,16:08:24,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
454.00,149.00,hawaiian_m,1.00,1/10/2025,21:43:45,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
455.00,149.00,bbq_ckn_s,1.00,1/10/2025,22:25:05,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
456.00,150.00,classic_dlx_m,1.00,1/10/2025,18:19:51,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
457.00,150.00,classic_dlx_m,1.00,1/10/2025,16:09:42,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
458.00,151.00,ital_supr_m,1.00,1/10/2025,15:34:20,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
459.00,151.00,bbq_ckn_s,1.00,1/10/2025,22:01:28,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
460.00,152.00,five_cheese_l,1.00,1/10/2025,12:36:20,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
461.00,153.00,hawaiian_m,1.00,1/10/2025,22:39:48,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
462.00,153.00,five_cheese_l,1.00,1/10/2025,14:25:49,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
463.00,153.00,classic_dlx_m,1.00,1/10/2025,17:05:28,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
464.00,154.00,pepperoni_m,1.00,1/10/2025,14:15:56,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
465.00,155.00,thai_ckn_l,1.00,1/10/2025,22:03:38,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
466.00,156.00,mexicana_m,1.00,1/10/2025,21:09:10,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
467.00,156.00,ital_supr_m,1.00,1/10/2025,11:43:59,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
468.00,156.00,ital_supr_m,1.00,1/10/2025,17:57:01,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
469.00,157.00,thai_ckn_l,1.00,1/10/2025,22:35:02,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
470.00,157.00,five_cheese_l,1.00,1/10/2025,13:38:57,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
471.00,158.00,bbq_ckn_s,1.00,1/10/2025,19:01:36,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
472.00,159.00,five_cheese_l,1.00,1/10/2025,21:50:44,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
473.00,159.00,pepperoni_m,1.00,1/10/2025,11:58:24,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
474.00,159.00,bbq_ckn_s,1.00,1/10/2025,12:42:43,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
475.00,160.00,thai_ckn_l,1.00,1/10/2025,22:52:14,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
476.00,160.00,bbq_ckn_s,1.00,1/10/2025,19:55:12,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
477.00,161.00,ital_supr_m,1.00,1/11/2025,19:47:00,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
478.00,162.00,hawaiian_m,1.00,1/11/2025,15:07:42,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
479.00,163.00,bbq_ckn_s,1.00,1/11/2025,21:11:26,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
480.00,163.00,pepperoni_m,1.00,1/11/2025,19:34:15,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
481.00,164.00,classic_dlx_m,1.00,1/11/2025,18:10:40,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
482.00,165.00,ital_supr_m,1.00,1/11/2025,12:53:27,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
483.00,165.00,classic_dlx_m,1.00,1/11/2025,13:10:11,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
484.00,165.00,hawaiian_m,1.00,1/11/2025,19:31:01,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
485.00,165.00,bbq_ckn_s,1.00,1/11/2025,11:00:02,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
486.00,166.00,hawaiian_m,1.00,1/11/2025,15:59:47,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
487.00,167.00,ital_supr_m,1.00,1/11/2025,21:20:46,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
488.00,167.00,pepperoni_m,1.00,1/11/2025,22:57:39,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
489.00,167.00,hawaiian_m,1.00,1/11/2025,15:00:02,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
490.00,167.00,ital_supr_m,1.00,1/11/2025,19:31:44,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
491.00,167.00,hawaiian_m,1.00,1/11/2025,13:08:46,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
492.00,168.00,thai_ckn_l,1.00,1/11/2025,11:15:35,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
493.00,168.00,five_cheese_l,1.00,1/11/2025,22:40:33,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
494.00,169.00,hawaiian_m,1.00,1/11/2025,16:32:25,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
495.00,169.00,five_cheese_l,1.00,1/11/2025,21:00:21,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
496.00,169.00,thai_ckn_l,1.00,1/11/2025,13:30:47,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
497.00,170.00,five_cheese_l,1.00,1/11/2025,19:25:45,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
498.00,170.00,ital_supr_m,1.00,1/11/2025,12:18:30,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
499.00,170.00,thai_ckn_l,1.00,1/11/2025,11:08:55,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
500.00,170.00,hawaiian_m,1.00,1/11/2025,21:20:58,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
501.00,170.00,classic_dlx_m,1.00,1/11/2025,22:46:10,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
502.00,170.00,mexicana_m,1.00,1/11/2025,19:49:14,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
503.00,170.00,hawaiian_m,1.00,1/11/2025,20:05:31,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
504.00,170.00,classic_dlx_m,1.00,1/11/2025,21:07:18,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
505.00,170.00,pepperoni_m,1.00,1/11/2025,11:54:00,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
506.00,171.00,pepperoni_m,1.00,1/11/2025,22:40:21,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
507.00,171.00,ital_supr_m,1.00,1/11/2025,21:36:41,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
508.00,171.00,thai_ckn_l,1.00,1/11/2025,13:42:22,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
509.00,172.00,pepperoni_m,1.00,1/11/2025,14:29:32,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
510.00,172.00,thai_ckn_l,1.00,1/11/2025,20:40:36,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
511.00,173.00,five_cheese_l,1.00,1/11/2025,19:52:41,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
512.00,174.00,thai_ckn_l,1.00,1/11/2025,21:47:21,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
513.00,175.00,classic_dlx_m,1.00,1/11/2025,14:08:42,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
514.00,175.00,bbq_ckn_s,1.00,1/11/2025,20:15:22,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
515.00,175.00,five_cheese_l,1.00,1/11/2025,16:28:25,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
516.00,176.00,hawaiian_m,1.00,1/11/2025,13:24:46,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
517.00,176.00,hawaiian_m,1.00,1/11/2025,16:15:22,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
518.00,176.00,ital_supr_m,1.00,1/11/2025,22:28:04,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
519.00,177.00,bbq_ckn_s,1.00,1/11/2025,12:38:39,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
520.00,177.00,classic_dlx_m,1.00,1/11/2025,20:56:17,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
521.00,177.00,mexicana_m,1.00,1/11/2025,22:04:49,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
522.00,177.00,bbq_ckn_s,1.00,1/11/2025,22:25:02,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
523.00,178.00,five_cheese_l,1.00,1/11/2025,18:18:20,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
524.00,179.00,hawaiian_m,1.00,1/12/2025,11:35:14,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
525.00,180.00,ital_supr_m,1.00,1/12/2025,20:18:48,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
526.00,180.00,bbq_ckn_s,1.00,1/12/2025,13:16:51,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
527.00,181.00,ital_supr_m,1.00,1/12/2025,22:04:25,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
528.00,182.00,thai_ckn_l,1.00,1/12/2025,12:52:49,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
529.00,182.00,thai_ckn_l,1.00,1/12/2025,17:15:30,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
530.00,182.00,ital_supr_m,1.00,1/12/2025,13:35:13,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
531.00,183.00,five_cheese_l,1.00,1/12/2025,14:47:39,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
532.00,183.00,five_cheese_l,1.00,1/12/2025,15:08:18,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
533.00,183.00,hawaiian_m,1.00,1/12/2025,11:30:23,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
534.00,183.00,classic_dlx_m,1.00,1/12/2025,22:04:32,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
535.00,183.00,bbq_ckn_s,1.00,1/12/2025,19:56:57,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
536.00,184.00,pepperoni_m,1.00,1/12/2025,16:54:14,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
537.00,184.00,hawaiian_m,1.00,1/12/2025,22:53:58,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
538.00,184.00,pepperoni_m,1.00,1/12/2025,11:57:30,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
539.00,185.00,pepperoni_m,1.00,1/12/2025,13:55:13,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
540.00,185.00,classic_dlx_m,1.00,1/12/2025,16:26:28,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
541.00,185.00,classic_dlx_m,1.00,1/12/2025,17:24:31,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
542.00,185.00,ital_supr_m,1.00,1/12/2025,22:43:54,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
543.00,185.00,classic_dlx_m,1.00,1/12/2025,22:58:20,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
544.00,185.00,pepperoni_m,1.00,1/12/2025,14:30:07,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
545.00,185.00,ital_supr_m,1.00,1/12/2025,11:29:15,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
546.00,185.00,thai_ckn_l,1.00,1/12/2025,19:15:53,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
547.00,185.00,pepperoni_m,1.00,1/12/2025,18:57:23,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
548.00,185.00,classic_dlx_m,1.00,1/12/2025,19:16:58,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
549.00,185.00,classic_dlx_m,1.00,1/12/2025,20:30:42,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
550.00,185.00,five_cheese_l,1.00,1/12/2025,11:19:11,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
551.00,186.00,classic_dlx_m,1.00,1/12/2025,16:16:09,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
552.00,187.00,pepperoni_m,1.00,1/12/2025,19:12:15,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
553.00,187.00,pepperoni_m,1.00,1/12/2025,21:35:22,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
554.00,188.00,mexicana_m,1.00,1/12/2025,11:21:34,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
555.00,188.00,pepperoni_m,1.00,1/12/2025,19:05:11,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
556.00,189.00,classic_dlx_m,1.00,1/12/2025,21:59:24,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
557.00,189.00,ital_supr_m,1.00,1/12/2025,16:58:26,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
558.00,189.00,mexicana_m,1.00,1/12/2025,11:04:21,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
559.00,190.00,mexicana_m,1.00,1/12/2025,22:21:00,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
560.00,190.00,thai_ckn_l,1.00,1/12/2025,17:51:29,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
561.00,190.00,thai_ckn_l,1.00,1/12/2025,18:40:03,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
562.00,190.00,ital_supr_m,1.00,1/12/2025,21:17:27,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
563.00,190.00,hawaiian_m,1.00,1/12/2025,19:11:47,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
564.00,191.00,five_cheese_l,1.00,1/12/2025,13:44:39,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
565.00,191.00,ital_supr_m,1.00,1/12/2025,15:58:42,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
566.00,191.00,thai_ckn_l,1.00,1/12/2025,20:16:33,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
567.00,191.00,ital_supr_m,1.00,1/12/2025,22:40:30,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
568.00,191.00,hawaiian_m,1.00,1/12/2025,14:47:52,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
569.00,192.00,five_cheese_l,1.00,1/12/2025,17:37:17,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
570.00,192.00,classic_dlx_m,1.00,1/12/2025,11:41:36,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
571.00,193.00,mexicana_m,1.00,1/12/2025,11:37:29,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
572.00,193.00,hawaiian_m,1.00,1/12/2025,12:56:53,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
573.00,193.00,mexicana_m,1.00,1/12/2025,18:38:34,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
574.00,193.00,hawaiian_m,1.00,1/12/2025,12:21:53,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
575.00,193.00,classic_dlx_m,1.00,1/12/2025,16:48:52,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
576.00,194.00,pepperoni_m,1.00,1/12/2025,15:03:36,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
577.00,195.00,thai_ckn_l,1.00,1/12/2025,15:19:23,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
578.00,195.00,bbq_ckn_s,1.00,1/13/2025,15:22:07,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
579.00,195.00,bbq_ckn_s,1.00,1/13/2025,22:56:00,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
580.00,195.00,classic_dlx_m,1.00,1/13/2025,12:57:17,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
581.00,195.00,classic_dlx_m,1.00,1/13/2025,11:37:31,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
582.00,195.00,thai_ckn_l,1.00,1/13/2025,16:45:29,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
583.00,195.00,pepperoni_m,1.00,1/13/2025,15:03:29,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
